order_id,date,product_name,category,flavor,channel,region,units_sold,price_per_unit,cost_per_unit,discount_pct,revenue,total_cost,profit
PF-101401,2025-05-12,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,4,38.99,15.9,0.1,140.36,63.6,76.76
PF-101402,2025-09-08,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,1,41.99,17.8,0.1,37.79,17.8,19.99
PF-101403,2025-11-18,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,2,39.99,16.25,0.05,75.98,32.5,43.48
PF-101404,2024-08-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,3,42.99,18.5,0.1,116.07,55.5,60.57
PF-101405,2025-11-11,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,West,1,24.99,9.5,0.03,24.24,9.5,14.74
PF-101406,2025-05-23,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,2,24.99,9.5,0.1,44.98,19.0,25.98
PF-101407,2024-12-03,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,West,4,24.99,9.5,0.1,89.96,38.0,51.96
PF-101408,2024-08-29,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Northeast,1,14.99,5.25,0.05,14.24,5.25,8.99
PF-101409,2024-10-08,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,1,43.99,19.1,0.15,37.39,19.1,18.29
PF-101410,2025-06-30,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,South,4,41.99,17.8,0.03,162.92,71.2,91.72
PF-101411,2025-05-01,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,West,4,38.99,15.9,0.0,155.96,63.6,92.36
PF-101412,2025-01-06,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,4,43.99,19.1,0.0,175.96,76.4,99.56
PF-101413,2025-11-09,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,6,38.99,15.9,0.05,222.24,95.4,126.84
PF-101414,2024-09-16,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,4,39.99,16.25,0.1,143.96,65.0,78.96
PF-101415,2025-12-02,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,2,42.99,18.5,0.03,83.4,37.0,46.4
PF-101416,2024-01-09,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,West,5,24.99,9.5,0.1,112.45,47.5,64.95
PF-101417,2024-11-04,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Northeast,2,42.99,18.5,0.0,85.98,37.0,48.98
PF-101418,2024-06-13,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,West,5,24.99,9.5,0.1,112.45,47.5,64.95
PF-101419,2025-02-20,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,4,38.99,15.9,0.15,132.57,63.6,68.97
PF-101420,2025-04-27,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,South,3,38.99,15.9,0.03,113.46,47.7,65.76
PF-101421,2024-04-12,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,South,4,24.99,9.5,0.05,94.96,38.0,56.96
PF-101422,2025-03-06,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Midwest,3,39.99,16.25,0.03,116.37,48.75,67.62
PF-101423,2025-12-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,4,42.99,18.5,0.15,146.17,74.0,72.17
PF-101424,2025-10-18,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,2,42.99,18.5,0.1,77.38,37.0,40.38
PF-101425,2025-08-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.05,163.36,74.0,89.36
PF-101426,2025-08-31,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,South,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-101427,2024-05-16,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,West,6,41.99,17.8,0.05,239.34,106.8,132.54
PF-101428,2024-07-22,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,5,42.99,18.5,0.15,182.71,92.5,90.21
PF-101429,2025-08-07,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,West,2,41.99,17.8,0.05,79.78,35.6,44.18
PF-101430,2025-09-18,PulseFuel Mango Pump,Pump Formula,Mango,Retail,West,2,39.99,16.25,0.0,79.98,32.5,47.48
PF-101431,2024-09-25,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,South,3,38.99,15.9,0.15,99.42,47.7,51.72
PF-101432,2025-09-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,5,41.99,17.8,0.0,209.95,89.0,120.95
PF-101433,2024-01-15,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,4,38.99,15.9,0.15,132.57,63.6,68.97
PF-101434,2025-11-20,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-101435,2024-10-21,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,South,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-101436,2025-09-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Midwest,3,41.99,17.8,0.0,125.97,53.4,72.57
PF-101437,2025-03-04,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,5,42.99,18.5,0.05,204.2,92.5,111.7
PF-101438,2024-08-29,PulseFuel Mango Pump,Pump Formula,Mango,Retail,South,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-101439,2025-10-24,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-101440,2025-12-10,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,4,43.99,19.1,0.15,149.57,76.4,73.17
PF-101441,2025-09-03,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,1,41.99,17.8,0.1,37.79,17.8,19.99
PF-101442,2024-08-28,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,3,43.99,19.1,0.0,131.97,57.3,74.67
PF-101443,2024-01-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,8,41.99,17.8,0.05,319.12,142.4,176.72
PF-101444,2025-11-18,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Midwest,2,41.99,17.8,0.05,79.78,35.6,44.18
PF-101445,2024-07-02,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,West,4,41.99,17.8,0.05,159.56,71.2,88.36
PF-101446,2024-05-15,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,4,42.99,18.5,0.05,163.36,74.0,89.36
PF-101447,2024-04-29,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,South,1,41.99,17.8,0.03,40.73,17.8,22.93
PF-101448,2025-01-04,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,West,5,14.99,5.25,0.1,67.45,26.25,41.2
PF-101449,2025-06-13,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,South,2,41.99,17.8,0.03,81.46,35.6,45.86
PF-101450,2024-06-03,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Midwest,6,39.99,16.25,0.03,232.74,97.5,135.24
PF-101451,2024-02-24,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,6,42.99,18.5,0.15,219.25,111.0,108.25
PF-101452,2024-09-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,4,42.99,18.5,0.15,146.17,74.0,72.17
PF-101453,2024-02-11,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,Midwest,3,43.99,19.1,0.03,128.01,57.3,70.71
PF-101454,2025-05-19,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,1,42.99,18.5,0.05,40.84,18.5,22.34
PF-101455,2024-04-05,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,4,41.99,17.8,0.1,151.16,71.2,79.96
PF-101456,2025-07-30,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Midwest,2,24.99,9.5,0.0,49.98,19.0,30.98
PF-101457,2025-06-22,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-101458,2025-05-25,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Northeast,2,39.99,16.25,0.05,75.98,32.5,43.48
PF-101459,2025-11-27,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,2,42.99,18.5,0.0,85.98,37.0,48.98
PF-101460,2024-11-27,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,3,42.99,18.5,0.15,109.62,55.5,54.12
PF-101461,2025-04-09,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,3,39.99,16.25,0.1,107.97,48.75,59.22
PF-101462,2024-02-14,PulseFuel Mango Pump,Pump Formula,Mango,Retail,South,2,39.99,16.25,0.05,75.98,32.5,43.48
PF-101463,2025-08-05,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,1,42.99,18.5,0.03,41.7,18.5,23.2
PF-101464,2024-11-26,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,Midwest,7,38.99,15.9,0.1,245.64,111.3,134.34
PF-101465,2025-01-25,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,1,42.99,18.5,0.15,36.54,18.5,18.04
PF-101466,2024-04-01,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,1,42.99,18.5,0.15,36.54,18.5,18.04
PF-101467,2024-10-18,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Northeast,2,39.99,16.25,0.03,77.58,32.5,45.08
PF-101468,2025-05-17,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,West,2,24.99,9.5,0.1,44.98,19.0,25.98
PF-101469,2025-09-09,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-101470,2024-07-23,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,2,43.99,19.1,0.05,83.58,38.2,45.38
PF-101471,2025-09-06,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,West,1,43.99,19.1,0.1,39.59,19.1,20.49
PF-101472,2024-07-09,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-101473,2025-04-19,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Midwest,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-101474,2025-06-23,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,4,39.99,16.25,0.05,151.96,65.0,86.96
PF-101475,2024-03-22,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,1,24.99,9.5,0.05,23.74,9.5,14.24
PF-101476,2025-12-01,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,South,4,24.99,9.5,0.03,96.96,38.0,58.96
PF-101477,2025-08-05,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,2,42.99,18.5,0.0,85.98,37.0,48.98
PF-101478,2025-06-06,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-101479,2024-12-29,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,1,41.99,17.8,0.0,41.99,17.8,24.19
PF-101480,2025-11-08,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,West,4,43.99,19.1,0.0,175.96,76.4,99.56
PF-101481,2024-03-26,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-101482,2025-04-10,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,1,38.99,15.9,0.1,35.09,15.9,19.19
PF-101483,2024-07-10,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,4,41.99,17.8,0.1,151.16,71.2,79.96
PF-101484,2025-11-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-101485,2024-01-14,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,3,42.99,18.5,0.15,109.62,55.5,54.12
PF-101486,2024-11-06,PulseFuel Mango Pump,Pump Formula,Mango,Retail,South,7,39.99,16.25,0.05,265.93,113.75,152.18
PF-101487,2025-12-07,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Northeast,4,39.99,16.25,0.0,159.96,65.0,94.96
PF-101488,2024-01-15,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,5,42.99,18.5,0.0,214.95,92.5,122.45
PF-101489,2024-01-28,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Midwest,7,41.99,17.8,0.05,279.23,124.6,154.63
PF-101490,2025-10-03,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Northeast,2,24.99,9.5,0.05,47.48,19.0,28.48
PF-101491,2024-05-31,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,4,43.99,19.1,0.05,167.16,76.4,90.76
PF-101492,2025-12-20,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,3,43.99,19.1,0.15,112.17,57.3,54.87
PF-101493,2025-08-22,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,3,41.99,17.8,0.15,107.07,53.4,53.67
PF-101494,2024-02-22,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,3,41.99,17.8,0.15,107.07,53.4,53.67
PF-101495,2025-03-01,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Midwest,4,24.99,9.5,0.1,89.96,38.0,51.96
PF-101496,2024-10-24,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.15,146.17,74.0,72.17
PF-101497,2024-08-25,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,South,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-101498,2025-07-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,South,5,42.99,18.5,0.03,208.5,92.5,116.0
PF-101499,2024-04-29,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,2,43.99,19.1,0.05,83.58,38.2,45.38
PF-101500,2025-03-22,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-101501,2025-03-24,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,6,41.99,17.8,0.1,226.75,106.8,119.95
PF-101502,2025-09-08,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,South,1,24.99,9.5,0.05,23.74,9.5,14.24
PF-101503,2025-12-29,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-101504,2025-04-28,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Midwest,3,38.99,15.9,0.03,113.46,47.7,65.76
PF-101505,2025-12-08,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,Northeast,1,38.99,15.9,0.0,38.99,15.9,23.09
PF-101506,2024-06-09,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,4,39.99,16.25,0.15,135.97,65.0,70.97
PF-101507,2024-11-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,West,1,41.99,17.8,0.05,39.89,17.8,22.09
PF-101508,2024-09-24,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,3,41.99,17.8,0.0,125.97,53.4,72.57
PF-101509,2024-03-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,2,41.99,17.8,0.05,79.78,35.6,44.18
PF-101510,2025-05-13,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,5,41.99,17.8,0.0,209.95,89.0,120.95
PF-101511,2025-07-24,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,4,41.99,17.8,0.0,167.96,71.2,96.76
PF-101512,2025-12-24,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,7,42.99,18.5,0.0,300.93,129.5,171.43
PF-101513,2024-04-18,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,West,4,38.99,15.9,0.0,155.96,63.6,92.36
PF-101514,2025-07-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-101515,2025-01-05,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,3,42.99,18.5,0.15,109.62,55.5,54.12
PF-101516,2024-04-11,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-101517,2024-07-25,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,1,43.99,19.1,0.05,41.79,19.1,22.69
PF-101518,2025-04-30,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Northeast,1,41.99,17.8,0.05,39.89,17.8,22.09
PF-101519,2025-02-28,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Northeast,2,41.99,17.8,0.1,75.58,35.6,39.98
PF-101520,2025-03-07,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,South,2,38.99,15.9,0.15,66.28,31.8,34.48
PF-101521,2025-04-14,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,Midwest,3,14.99,5.25,0.0,44.97,15.75,29.22
PF-101522,2025-03-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,5,42.99,18.5,0.0,214.95,92.5,122.45
PF-101523,2024-03-27,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,3,41.99,17.8,0.15,107.07,53.4,53.67
PF-101524,2024-03-03,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,7,43.99,19.1,0.05,292.53,133.7,158.83
PF-101525,2025-08-11,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Midwest,2,42.99,18.5,0.1,77.38,37.0,40.38
PF-101526,2025-06-16,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,West,4,14.99,5.25,0.1,53.96,21.0,32.96
PF-101527,2024-11-17,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,2,24.99,9.5,0.05,47.48,19.0,28.48
PF-101528,2025-12-18,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,West,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-101529,2025-09-25,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,4,39.99,16.25,0.1,143.96,65.0,78.96
PF-101530,2025-02-18,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Northeast,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-101531,2024-12-08,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,West,6,43.99,19.1,0.1,237.55,114.6,122.95
PF-101532,2025-07-07,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,4,41.99,17.8,0.1,151.16,71.2,79.96
PF-101533,2025-10-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-101534,2024-09-04,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,3,24.99,9.5,0.0,74.97,28.5,46.47
PF-101535,2024-03-02,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,3,24.99,9.5,0.0,74.97,28.5,46.47
PF-101536,2024-02-18,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,South,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-101537,2024-01-06,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,West,5,43.99,19.1,0.05,208.95,95.5,113.45
PF-101538,2025-08-02,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Midwest,4,38.99,15.9,0.05,148.16,63.6,84.56
PF-101539,2024-08-27,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,3,41.99,17.8,0.05,119.67,53.4,66.27
PF-101540,2025-01-21,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,1,43.99,19.1,0.05,41.79,19.1,22.69
PF-101541,2025-01-04,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,3,43.99,19.1,0.15,112.17,57.3,54.87
PF-101542,2024-03-24,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-101543,2025-04-01,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,6,42.99,18.5,0.1,232.15,111.0,121.15
PF-101544,2025-06-15,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Midwest,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-101545,2025-03-09,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,West,4,14.99,5.25,0.1,53.96,21.0,32.96
PF-101546,2025-03-02,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,3,24.99,9.5,0.15,63.72,28.5,35.22
PF-101547,2024-05-12,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,South,5,14.99,5.25,0.1,67.45,26.25,41.2
PF-101548,2024-08-05,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,5,43.99,19.1,0.1,197.96,95.5,102.46
PF-101549,2024-05-01,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,5,39.99,16.25,0.1,179.95,81.25,98.7
PF-101550,2024-02-11,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,4,43.99,19.1,0.1,158.36,76.4,81.96
PF-101551,2024-11-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,3,41.99,17.8,0.15,107.07,53.4,53.67
PF-101552,2024-02-19,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,South,4,14.99,5.25,0.05,56.96,21.0,35.96
PF-101553,2025-05-15,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-101554,2025-03-03,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,3,43.99,19.1,0.1,118.77,57.3,61.47
PF-101555,2025-01-21,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,8,43.99,19.1,0.0,351.92,152.8,199.12
PF-101556,2025-05-31,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Midwest,6,39.99,16.25,0.0,239.94,97.5,142.44
PF-101557,2024-11-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Midwest,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-101558,2024-08-26,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,3,24.99,9.5,0.15,63.72,28.5,35.22
PF-101559,2024-10-11,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Midwest,4,39.99,16.25,0.05,151.96,65.0,86.96
PF-101560,2025-10-07,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,Midwest,3,38.99,15.9,0.0,116.97,47.7,69.27
PF-101561,2025-10-21,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,3,39.99,16.25,0.0,119.97,48.75,71.22
PF-101562,2025-08-06,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,1,43.99,19.1,0.0,43.99,19.1,24.89
PF-101563,2024-05-03,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-101564,2024-07-29,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,West,4,41.99,17.8,0.05,159.56,71.2,88.36
PF-101565,2024-03-27,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,South,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-101566,2025-05-18,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,4,24.99,9.5,0.15,84.97,38.0,46.97
PF-101567,2024-01-25,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,5,24.99,9.5,0.0,124.95,47.5,77.45
PF-101568,2024-04-11,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,3,39.99,16.25,0.0,119.97,48.75,71.22
PF-101569,2024-06-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,4,41.99,17.8,0.1,151.16,71.2,79.96
PF-101570,2024-07-04,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.1,154.76,74.0,80.76
PF-101571,2024-05-25,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,5,43.99,19.1,0.0,219.95,95.5,124.45
PF-101572,2024-02-23,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Midwest,3,41.99,17.8,0.05,119.67,53.4,66.27
PF-101573,2025-06-04,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,2,38.99,15.9,0.0,77.98,31.8,46.18
PF-101574,2024-11-21,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,South,2,43.99,19.1,0.15,74.78,38.2,36.58
